,지역,제목,대상
2740,강북구,2022년 겨울독서교실 참여자 모집(초등 저학년반),어린이
2741,강북구,2022년 겨울독서교실 참여자 모집(초등 고학년반),어린이
2742,강북구,청소년문화정보도서관 북스타트 연계프로그램(3~5세),어린이
2743,강북구,청소년문화정보도서관 북스타트 연계프로그램(6~7세),어린이
2744,강북구,영상 편집을 위한 프리미어 프로 / 성인,성인
2745,강북구,1인 미디어스튜디오 활용교육 / 성인,성인
2746,강북구,상상공작소 장비활용교육(UV프린터) / 중고생~성인,청소년
2747,강북구,9월 명화와 함께하는 3D펜 / 초등 4~6학년,어린이
2748,강북구,9월 명화와 함께하는 3D펜 / 초등 1~3학년,어린이
2749,강북구,9월 사서쌤과 책읽기(4~6학년) - 9월 21일(수) 대면,어린이
2750,강북구,9월 사서쌤과 책읽기(4~6학년) - 9월 17일(토) 대면,어린이
2751,강북구,9월 사서쌤과 책읽기(1~3학년) - 9월 7일(수) 대면,어린이
2752,강북구,9월 사서쌤과 책읽기(1~3학년) - 9월 3일(토) 대면,어린이
2753,강북구,[강북청소년] 8월 사서쌤과 역사읽기 참여자 모집,어린이
2754,강북구,펜타블렛으로 그리는 웹툰 / 초등 5학년~중고생,어린이
2755,강북구,초보자를 위한 3D스캐너 교육 / 중고생~성인,청소년
2756,강북구,상상공작소 장비활용교육(3D프린터) / 중고생~성인,청소년
2757,강북구,8월 명화와 함께하는 3D펜 / 초등 1~3학년,어린이
2758,강북구,8월 명화와 함께하는 3D펜 / 초등 4~6학년,어린이
2759,강북구,가죽공예 체험 - 카드지갑 만들기 / 중고생,청소년
2760,강북구,나도 에너지 전문가 - 태양광 자동차 만들기 / 초등 4~6학년,어린이
2761,강북구,춤추는 태양광 나비 만들기 / 초등 1~3학년,어린이
2762,강북구,2022.여름독서교실,어린이
2763,강북구,상상공작소 장비활용교육(UV프린터) / 중고생~성인,청소년
2764,강북구,한 문장 도서 굿즈_머그컵 만들기 / 성인,성인
2765,강북구,천둥 소리 장치를 만들고 인공지능 소리 체험하기 / 초등 1~3학년,어린이
2766,강북구,압화 캘리그라피 손거울과 배지 만들기 / 중고생~성인,청소년
2767,강북구,7월 명화와 함께하는 3D펜 / 초등 1~3학년,어린이
2768,강북구,7월 명화와 함께하는 3D펜 / 초등 4~6학년,어린이
2769,강북구,7월 사서쌤과 책읽기(4~6학년) - 7월 23일(토) 대면,어린이
2770,강북구,7월 사서쌤과 책읽기(4~6학년) - 7월 20일(수) 대면,어린이
2771,강북구,7월 사서쌤과 책읽기(1~3학년) - 7월 16일(토) 대면,어린이
2772,강북구,7월 사서쌤과 책읽기(1~3학년) - 7월 13일(수) 대면,어린이
2773,강북구,"<시간변경 추가모집!>미디어, 어디까지 해봤니?",어린이
2774,강북구,6월 사서쌤과 책읽기(4~6학년) - 6월 25일(토) 대면,어린이
2775,강북구,6월 사서쌤과 책읽기(1~3학년) - 6월 14일(화) 대면,어린이
2776,강북구,6월 사서쌤과 책읽기(1~3학년) - 6월 11일(토) 대면,어린이
2777,강북구,이야기가 있는 코딩 / 초등 4~6학년,어린이
2778,강북구,3D프린터운용기능사 자격증 실기반 / 성인,성인
2779,강북구,열프레스기와 승화전사프린터로 티셔츠 만들기 / 성인,성인
2780,강북구,상상공작소 장비활용교육(3D프린터) / 중학생~성인,어린이
2781,강북구,6월 명화와 함께하는 3D펜 / 초등 4~6학년,어린이
2782,강북구,6월 명화와 함께하는 3D펜 / 초등 1~3학년,어린이
2783,강북구,환경을 위한 작은실천(제로 웨이스트)-고학년(4~6학년),어린이
2784,강북구,환경을 위한 작은실천(제로 웨이스트)-저학년(1~3학년),어린이
2785,강북구,5/28 오전 11시-체험동화마을<방귀쟁이 새색시> ,어린이
2786,강북구,5/28 오전 10시-체험동화마을<방귀쟁이 새색시> ,어린이
2787,강북구,5/21 오전 11시-체험동화마을<방귀쟁이 새색시> ,어린이
2788,강북구,5/21 오전 10시-체험동화마을<방귀쟁이 새색시> ,어린이
2789,강북구,5/14 오전 11시-체험동화마을<방귀쟁이 새색시> ,어린이
2790,강북구,5/14 오전 10시-체험동화마을<방귀쟁이 새색시> ,어린이
2791,강북구,5월 사서쌤과 책읽기(4~6학년) - 5월 24일(화) 대면,어린이
2792,강북구,5월 사서쌤과 책읽기(4~6학년) - 5월 21일(토) 대면,어린이
2793,강북구,5월 사서쌤과 책읽기(1~3학년) - 5월 17일(화) 대면,어린이
2794,강북구,5월 사서쌤과 책읽기(1~3학년) - 5월 14일(토) 대면,어린이
2795,강북구,[비대면] 나만의 NFT 작품을 발행하는 방법 / 성인,성인
2796,강북구,[대면] 실루엣커팅기로 가정의 달 봉투 토퍼 만들기 / 성인,성인
2797,강북구,[대면] 상상공작소 장비활용교육(UV프린터) / 중학생~성인,어린이
2798,강북구,[대면] 5월 명화와 함께하는 3D펜 / 초등 4~6학년,어린이
2799,강북구,[대면] 5월 명화와 함께하는 3D펜 / 초등 1~3학년,어린이
2800,강북구,[비대면] 4.19 기념 스텐실 태극기 에코백 만들기 / 초등 3-4학년,어린이
2801,강북구,[비대면] 트리플체인 북바인딩 노트 만들기 / 중고생,청소년
2802,강북구,체험형 동화구연 동아리원 모집,성인
2803,강북구,[비대면] 아두이노와 3D프린터로 스마트카 만들기 / 초등4~6학년,어린이
2804,강북구,[비대면] DIY 큐브 현미경과 표본 관찰 수업 / 성인,성인
2805,강북구,[대면] 상상공작소 장비활용교육(3D프린터) / 중학생~성인,어린이
2806,강북구,[대면] 4월 명화와 함께하는 3D펜 / 초등 1~3학년,어린이
2807,강북구,[대면] 4월 명화와 함께하는 3D펜 / 초등 4~6학년,어린이
2808,강북구,4월 사서쌤과 책읽기(4~6학년) - 4월 16일(토) 대면(!일정변경!),어린이
2809,강북구,4월 사서쌤과 책읽기(4~6학년) - 4월 20일(수) 비대면,어린이
2810,강북구,4월 사서쌤과 책읽기(1~3학년) - 4월 13일(수) 비대면,어린이
2811,강북구,4월 사서쌤과 책읽기(1~3학년) - 4월 2일(토) 대면,어린이
2812,강북구,[초등1~3학년 대상]어린이 금융교실,어린이
2813,강북구,3월 사서쌤과 책읽기(4~6학년) - 3월 26일(토) 비대면,어린이
2814,강북구,3월 사서쌤과 책읽기(4~6학년) - 3월 26일(토) 대면,어린이
2815,강북구,3월 사서쌤과 책읽기(1~3학년) - 3월 12일(토) 대면,어린이
2816,강북구,3월 사서쌤과 책읽기(1~3학년) - 3월 8일(화) 비대면,어린이
2817,강북구,[비대면] 최세화(거누파파네) 작가의 <지금 당장 유튜브 크리에이터 되기> / 20~30대,성인
2818,강북구,[비대면] 조향사 진로 체험_나만의 향수 만들기 / 중고생,청소년
2819,강북구,[대면] 상상공작소 장비활용교육(UV프린터) / 중학생~성인,어린이
2820,강북구,[대면] 명화와 함께하는 3D펜 / 초등 1~3학년,어린이
2821,강북구,[대면] 명화와 함께하는 3D펜 / 초등 4~6학년,어린이
2822,강북구,2월 사서쌤과 책읽기(4~6학년) - 2월 16일(수) 비대면,어린이
2823,강북구,2월 사서쌤과 책읽기(4~6학년) - 2월 12일(토) 대면,어린이
2824,강북구,2월 사서쌤과 책읽기(1~3학년) - 2월 10일(목) 비대면,어린이
2825,강북구,2월 사서쌤과 책읽기(1~3학년) - 2월 5일(토) 대면,어린이
2826,강북구,[예비초등] 그림책으로 미리 만나는 학교생활-2월 23일(수),어린이
2827,강북구,[예비초등] 그림책으로 미리 만나는 학교생활-2월 9일(수),어린이
2828,강북구,상상공작소 장비활용교육(3D프린터) / 중학생~성인,어린이
2829,강북구,[비대면] 메타버스로 만드는 신재생 에너지 팩토리 / 초등4~6학년,어린이
2830,강북구,[비대면] 생활나전칠기_자개 스마트톡 만들기 / 성인,성인
2831,강북구,[비대면] 자가발전 LED 손전등 만들기 / 초등4~6학년,어린이
2832,강북구,실루엣커팅기로 폴라로이드 토퍼 만들기 / 중고생,청소년
2833,강북구,[예비초등] 그림책으로 미리 만나는 학교생활-1월 26일(수),어린이
2834,강북구,[예비초등] 그림책으로 미리 만나는 학교생활-1월 12일(수),어린이
2835,강북구,1월 사서쌤과 책읽기(4~6학년) - 1월 29일(토) 비대면,어린이
2836,강북구,1월 사서쌤과 책읽기(4~6학년) - 1월 27일(목) 비대면,어린이
2837,강북구,1월 사서쌤과 책읽기(1~3학년) - 1월 15일(토) 비대면,어린이
2838,강북구,1월 사서쌤과 책읽기(1~3학년) - 1월 13일(목) 비대면,어린이
2839,강북구,2022 여름 독서 교실,어린이
2840,강북구,"[송중] ""일제의 쌀  수탈에 맞서 싸운  농민 서태석""(초등 4~6학년)",어린이
2841,강북구,[송중] 우리가 지키는 지구 -환경 사랑 팝업북 만들기-,어린이
2842,강북구,"[송중] ""이름 264의 비밀을 찾아라!""(초등 4~6학년)",어린이
2843,강북구,"[송중] ""독립을 위해 일한 CEO, 유일한""(초등 4~6학년)",어린이
2844,강북구,"[송중] ""조선 독립의 때는 왔다! -우리가 기억해야할 5월의 독립영웅""(초등 4~6학년)",어린이
2845,강북구,[송중] 4.19 혁명 기념 역사독서토론 프로그램(중학생),어린이
2846,강북구,[송중] 4.19 혁명 기념 역사독서토론 프로그램(초등 3~6학년),어린이
2847,강북구,"[송중] ""범 내려온다~ 복(福) 내려온다~""(초등 저학년)",어린이
2848,강북구,"[송중] ""Happy New Reading Year""(초등 4~5학년)",어린이
2849,강북구,"[송중] ""Happy New Reading Year""(초등 2~3학년)",어린이
2850,강북구,9월 독서의 달 특강 접수,어린이
2851,강북구,2022 여름독서교실,어린이
2852,강북구,"수유문화정보도서관 ""길 위의 인문학"" 비대면 특강프로그램2(추가모집)",청소년
2853,강북구,"수유문화정보도서관 ""길 위의 인문학"" 비대면 특강프로그램1(추가모집)",청소년
2854,강북구,"수유문화정보도서관 ""한 주제로 함께 읽기""",어린이
2855,강북구,길 위의 인문학 접수(수유),청소년
2856,강북구,그림책으로 배우는 어린이 민주시민교육,어린이
2857,강북구,2022겨울독서교실 [수유문화정보도서관],어린이
2858,강북구,[성인독서토론] 지구가 보내는 경고! 여섯 번째 대멸종 위기 인류세를 아시나요?,성인
2859,강북구,[초등고 교육] 역사 그것이 알고 싶다,어린이
2860,강북구,[초등고 공예]와이어로 만드는 캐릭터 책갈피,어린이
2861,강북구,힐링 플렌테리어 (성인반),성인
2862,강북구,힐링 플렌테리어 (고학년),어린이
2863,강북구,미아 문화정보도서관 여름 독서교실 (고학년),어린이
2864,강북구,미아문화정보도서관 여름독서교실 (저학년),어린이
2865,강북구,하브루타 독서토론,어린이
2866,강북구,5월 책 읽어주는 엄마 원포인트 래슨,성인
2867,강북구,"민주주의를 지켜낸 4․19혁명, 시(詩)로 만나다!",어린이
2868,강북구,[삼각산] 어린이 전자그림책 만들기 프로그램,어린이
2869,강북구,[삼각산] 아기 거북이 클로버 : 리사이클링 (10월),어린이
2870,강북구,[삼각산] 아기 거북이 클로버 : 리사이클링 (9월),어린이
2871,강북구,[삼각산] 2022년 여름 독서교실(1~2학년),어린이
2872,강북구,[삼각산] 2022년 여름 독서교실(3~4학년),어린이
2873,강북구,[삼각산] 2022년 여름 독서교실(5~6학년),어린이
2874,강북구,★추가모집★ [삼각산] 미디어교육 평생교실 「미디어 세계시민학교」,어린이
2875,강북구,★추가모집★ [삼각산] 메타버스로 만들어 보는 4.19 민주기념관 (비대면),어린이
2876,강북구,[삼각산] 2022년 함께 읽는 북(BOOK)소리 (03/26 토),어린이
2877,강북구,★[추가모집]★[삼각산] 2022년 함께 읽는 북(BOOK)소리 (03/24 목),어린이
2878,강북구,★[추가모집]★[삼각산] 2022년 함께 읽는 북(BOOK)소리 (03/17 목),어린이
2879,강북구,[삼각산] 2022년 함께 읽는 북(BOOK)소리 (02/24 목),어린이
2880,강북구,[삼각산] 2022년 함께 읽는 북(BOOK)소리 (02/19 토),어린이
2881,강북구,[삼각산] 2022년 함께 읽는 북(BOOK)소리 (02/17 목),어린이
2882,강북구,[삼각산]2022년 겨울 독서교실(초등6학년),어린이
2883,강북구,[삼각산]2022년 겨울 독서교실(초등5학년),어린이
2884,강북구,[삼각산]2022년 겨울독서교실(초등4학년),어린이
2885,강북구,[삼각산]2022년 겨울독서교실(초등3학년),어린이
2886,강북구,[삼각산]2022년 겨울독서교실(초등2학년),어린이
2887,강북구,[삼각산]2022년 겨울독서교실(초등1학년),어린이
2888,강북구,할로코드로 살펴보는 인공지능 / 초등 4~6학년,어린이
2889,강북구,나도 할 수 있다! 일러스트레이터 / 중고생~성인,청소년
2890,강북구,9월 상상공작소 장비활용교육(3D프린터) / 중고생~성인,청소년
2891,강북구,9월 명화와 함께하는 3D펜 / 초등 4-6학년,어린이
2892,강북구,9월 명화와 함께하는 3D펜 / 초등 1-3학년,어린이
2893,강북구,[한주제로함께읽기] 그린 데이(Green Day)_8월,어린이
2894,강북구,8월 문화가 있는 날 : 도서관 버스킹,전연령
2895,강북구,[월간 사람책] 8월: 이선민 작가 강연(대면),전연령
2896,강북구,독서동아리 문장수집가 추가 모집,중장년
2897,강북구,책 한 문장과 머그컵 굿즈 메이킹 / 중고생 ~성인 ,청소년
2898,강북구,업사이클링 스티로폼 재생아트 / 중고생 ~성인,청소년
2899,강북구,비트뮤직과 코딩을 활용한 악기 만들기 / 초등 2~4학년 ,어린이
2900,강북구,상상공작소 장비활용교육(레이저커팅기) / 중고생 ~ 성인,청소년
2901,강북구,8월 명화와 함께하는 3D펜 / 초등 4-6학년,어린이
2902,강북구,8월 명화와 함께하는 3D펜 / 초등 1-3학년,어린이
2903,강북구,[추가접수] 메타버스 타고 떠나는 인문학 여행(역사),어린이
2904,강북구,[7월 문화가 있는 날]초등 독서 토론 3~6학년,어린이
2905,강북구,[7월 문화가 있는 날]초등 독서 토론 1~2학년,어린이
2906,강북구,강북문화정보도서관 2022 여름독서교실 '그림책으로 Green 지구',어린이
2907,강북구,수박이 데구르르,어린이
2908,강북구,[한주제로함께읽기] 그린 데이(Green Day)_7월,어린이
2909,강북구,[월간 사람책] 7월: 김태경 교수 강연(비대면),성인
2910,강북구,업사이클링 계란껍질을 활용한 팝아트 소품 메이킹 / 중고생 ~ 성인 ,청소년
